o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
33,D3,54,F4,4.23581386189453,9.3676936997576,"LINESTRING (-76.541426135 42.472837855, -76.514142945 42.440496915)"
33,D3,55,F5,5.742092362818072,34.63704606794484,"LINESTRING (-76.541426135 42.472837855, -76.486859755 42.440496915)"
33,D3,56,F6,7.61713850824848,2.776441666198976,"LINESTRING (-76.541426135 42.472837855, -76.45957656499998 42.440496915)"
33,D3,57,F7,9.648297233315967,0.7533599610551825,"LINESTRING (-76.541426135 42.472837855, -76.43229337500001 42.440496915)"
33,D3,63,G3,5.394222676287978,1.1024306457774207,"LINESTRING (-76.541426135 42.472837855, -76.541426135 42.424326445000005)"
33,D3,64,G4,5.8402711169809605,1.7365321570100436,"LINESTRING (-76.541426135 42.472837855, -76.514142945 42.424326445000005)"
33,D3,65,G5,7.010146325168125,4.944452801826572,"LINESTRING (-76.541426135 42.472837855, -76.486859755 42.424326445000005)"
33,D3,66,G6,8.613813968845275,4.777651435494786,"LINESTRING (-76.541426135 42.472837855, -76.45957656499998 42.424326445000005)"
33,D3,67,G7,10.453500987035431,0.38927428185927304,"LINESTRING (-76.541426135 42.472837855, -76.43229337500001 42.424326445000005)"
33,D3,72,H2,7.532699113971078,0.14030268571215174,"LINESTRING (-76.541426135 42.472837855, -76.568709325 42.408155975)"
33,D3,73,H3,7.19229690172801,1.0250601857638233,"LINESTRING (-76.541426135 42.472837855, -76.541426135 42.408155975)"
33,D3,74,H4,7.532699113971078,1.2627241714093655,"LINESTRING (-76.541426135 42.472837855, -76.514142945 42.408155975)"
33,D3,75,H5,8.472238138889068,1.7457601106521796,"LINESTRING (-76.541426135 42.472837855, -76.486859755 42.408155975)"
33,D3,76,H6,9.840778555378975,0.5253163447900554,"LINESTRING (-76.541426135 42.472837855, -76.45957656499998 42.408155975)"
33,D3,77,H7,11.48598554145177,0.08555080539590575,"LINESTRING (-76.541426135 42.472837855, -76.43229337499999 42.408155975)"
33,D3,85,I5,10.043984639573218,0.10242794750153847,"LINESTRING (-76.541426135 42.472837855, -76.486859755 42.39198550499999)"
34,D4,22,C2,4.822539681542437,0.12748950624703723,"LINESTRING (-76.514142945 42.472837855, -76.568709325 42.489008325)"
34,D4,24,C4,1.7980742236361127,1.8862765605793177,"LINESTRING (-76.514142945 42.472837855, -76.514142945 42.489008325)"
34,D4,25,C5,2.870370282706496,8.68037491733371,"LINESTRING (-76.514142945 42.472837855, -76.486859755 42.489008325)"
34,D4,26,C6,4.822539681542437,0.7649370374822234,"LINESTRING (-76.514142945 42.472837855, -76.45957656499998 42.489008325)"
34,D4,33,D3,2.2376882020371647,2.490864871590701,"LINESTRING (-76.514142945 42.472837855, -76.541426135 42.472837855)"
34,D4,35,D5,2.2376882020371647,12.27640543855417,"LINESTRING (-76.514142945 42.472837855, -76.486859755 42.472837855)"
34,D4,36,D6,4.475376346213964,7.728517693582667,"LINESTRING (-76.514142945 42.472837855, -76.45957656499998 42.472837855)"
34,D4,37,D7,6.713064374670001,0.5018605717725372,"LINESTRING (-76.514142945 42.472837855, -76.43229337500001 42.472837855)"
34,D4,43,E3,2.8708209613344975,2.292794922633993,"LINESTRING (-76.514142945 42.472837855, -76.541426135 42.456667384999996)"
34,D4,44,E4,1.7980742261423248,3.395297807901474,"LINESTRING (-76.514142945 42.472837855, -76.514142945 42.456667384999996)"
34,D4,45,E5,2.8708209613344975,14.5756248653161,"LINESTRING (-76.514142945 42.472837855, -76.486859755 42.456667384999996)"
34,D4,46,E6,4.823612618301373,1.9120817289549255,"LINESTRING (-76.514142945 42.472837855, -76.45957656499998 42.456667384999996)"
34,D4,47,E7,6.950535695193836,2.72761995600933,"LINESTRING (-76.514142945 42.472837855, -76.43229337500001 42.456667384999996)"
34,D4,53,F3,4.23581386189453,1.0990894892199752,"LINESTRING (-76.514142945 42.472837855, -76.541426135 42.440496915)"
34,D4,54,F4,3.596148450496795,6.561264080214844,"LINESTRING (-76.514142945 42.472837855, -76.514142945 42.440496915)"
34,D4,55,F5,4.23581386189453,27.06507867204189,"LINESTRING (-76.514142945 42.472837855, -76.486859755 42.440496915)"
34,D4,56,F6,5.742092362818072,2.2691733736217805,"LINESTRING (-76.514142945 42.472837855, -76.45957656499998 42.440496915)"
34,D4,57,F7,7.61713850824848,0.6270752497702827,"LINESTRING (-76.514142945 42.472837855, -76.43229337500001 42.440496915)"
34,D4,63,G3,5.8402711169809605,0.6723526834559438,"LINESTRING (-76.514142945 42.472837855, -76.541426135 42.424326445000005)"
34,D4,64,G4,5.394222676287978,1.185667973732635,"LINESTRING (-76.514142945 42.472837855, -76.514142945 42.424326445000005)"
34,D4,65,G5,5.8402711169809605,3.697939759007691,"LINESTRING (-76.514142945 42.472837855, -76.486859755 42.424326445000005)"
34,D4,66,G6,7.010146325168125,3.7707866857048296,"LINESTRING (-76.514142945 42.472837855, -76.45957656499998 42.424326445000005)"
34,D4,67,G7,8.613813968845275,0.31620803991594604,"LINESTRING (-76.514142945 42.472837855, -76.43229337500001 42.424326445000005)"
34,D4,72,H2,8.472238138889068,0.08046733024295348,"LINESTRING (-76.514142945 42.472837855, -76.568709325 42.408155975)"
34,D4,73,H3,7.532699113971078,0.6337633003961974,"LINESTRING (-76.514142945 42.472837855, -76.541426135 42.408155975)"
34,D4,74,H4,7.19229690172801,0.8504658845750794,"LINESTRING (-76.514142945 42.472837855, -76.514142945 42.408155975)"
34,D4,75,H5,7.532699113971078,1.2675266007923949,"LINESTRING (-76.514142945 42.472837855, -76.486859755 42.408155975)"
34,D4,76,H6,8.472238138889068,0.40233665121476736,"LINESTRING (-76.514142945 42.472837855, -76.45957656499998 42.408155975)"
34,D4,77,H7,9.840778555378975,0.06779754555788486,"LINESTRING (-76.514142945 42.472837855, -76.43229337499999 42.408155975)"
34,D4,85,I5,9.265014125579336,0.07286080257670963,"LINESTRING (-76.514142945 42.472837855, -76.486859755 42.39198550499999)"
35,D5,22,C2,6.94886030955151,0.6185613955947799,"LINESTRING (-76.486859755 42.472837855, -76.568709325 42.489008325)"
35,D5,24,C4,2.870370282706496,10.397477950434375,"LINESTRING (-76.486859755 42.472837855, -76.514142945 42.489008325)"
35,D5,25,C5,1.7980742236361127,63.46680442596656,"LINESTRING (-76.486859755 42.472837855, -76.486859755 42.489008325)"
35,D5,26,C6,2.870370282706496,6.238486770260625,"LINESTRING (-76.486859755 42.472837855, -76.45957656499998 42.489008325)"
35,D5,33,D3,4.475376346213964,11.842997618148132,"LINESTRING (-76.486859755 42.472837855, -76.541426135 42.472837855)"
35,D5,34,D4,2.2376882020371647,12.424536940150531,"LINESTRING (-76.486859755 42.472837855, -76.514142945 42.472837855)"
35,D5,36,D6,2.2376882020371647,65.51119477533916,"LINESTRING (-76.486859755 42.472837855, -76.45957656499998 42.472837855)"
35,D5,37,D7,4.475376346213964,4.229642006481476,"LINESTRING (-76.486859755 42.472837855, -76.43229337500001 42.472837855)"
35,D5,43,E3,4.823612618301373,11.329444662419563,"LINESTRING (-76.486859755 42.472837855, -76.541426135 42.456667384999996)"
35,D5,44,E4,2.8708209613344975,18.71436411404667,"LINESTRING (-76.486859755 42.472837855, -76.514142945 42.456667384999996)"
35,D5,45,E5,1.7980742261423248,106.5763319247607,"LINESTRING (-76.486859755 42.472837855, -76.486859755 42.456667384999996)"
35,D5,46,E6,2.8708209613344975,15.595303428372224,"LINESTRING (-76.486859755 42.472837855, -76.45957656499998 42.456667384999996)"
35,D5,47,E7,4.823612618301373,22.658889324839127,"LINESTRING (-76.486859755 42.472837855, -76.43229337500001 42.456667384999996)"
35,D5,53,F3,5.742092362818072,5.762262843067127,"LINESTRING (-76.486859755 42.472837855, -76.541426135 42.440496915)"
35,D5,54,F4,4.23581386189453,38.37612662398999,"LINESTRING (-76.486859755 42.472837855, -76.514142945 42.440496915)"
35,D5,55,F5,3.596148450496795,186.49468610006048,"LINESTRING (-76.486859755 42.472837855, -76.486859755 42.440496915)"
35,D5,56,F6,4.23581386189453,17.443693919995454,"LINESTRING (-76.486859755 42.472837855, -76.45957656499998 42.440496915)"
35,D5,57,F7,5.742092362818072,5.041979987683736,"LINESTRING (-76.486859755 42.472837855, -76.43229337500001 42.440496915)"
