link_id,link_no,layer_no,from_node_id,to_node_id,from_gate_flag,to_gate_flag,link_type,link_type_name,lanes,link_distance_VDF,free_speed,cutoff_speed,fftt,capacity,allow_uses,BPR_plf,BPR_alpha,BPR_beta,QVDF_qdf,QVDF_alpha,QVDF_beta,QVDF_cd,QVDF_n,geometry
4357,4357,0,786,1013,-1,-1,5,tertiary,0,0.090385,40.000000,34.000000,0.135578,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4776270 42.4398422, -76.4776461 42.4403199, -76.4776489 42.4403934, -76.4776622 42.4407478, -76.4776702 42.4409617, -76.4776779 42.4410686, -76.4776933 42.4411505)",
4358,4358,0,1013,786,-1,-1,5,tertiary,0,0.090385,40.000000,34.000000,0.135578,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4776933 42.4411505, -76.4776779 42.4410686, -76.4776702 42.4409617, -76.4776622 42.4407478, -76.4776489 42.4403934, -76.4776461 42.4403199, -76.4776270 42.4398422)",
4359,4359,0,177,707,-1,-1,5,tertiary,0,0.040609,48.000000,40.799999,0.050761,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4744552 42.4377684, -76.4752494 42.4377825)",
4360,4360,0,707,177,-1,-1,5,tertiary,0,0.040609,48.000000,40.799999,0.050761,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4752494 42.4377825, -76.4744552 42.4377684)",
4361,4361,0,707,520,-1,-1,5,tertiary,0,0.058975,48.000000,40.799999,0.073718,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4752494 42.4377825, -76.4763267 42.4377943, -76.4764030 42.4377930)",
4362,4362,0,520,707,-1,-1,5,tertiary,0,0.058975,48.000000,40.799999,0.073718,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4764030 42.4377930, -76.4763267 42.4377943, -76.4752494 42.4377825)",
4363,4363,0,520,997,-1,-1,5,tertiary,0,0.058800,48.000000,40.799999,0.073501,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4764030 42.4377930, -76.4770410 42.4378120, -76.4774779 42.4378293, -76.4775519 42.4378339)",
4364,4364,0,997,520,-1,-1,5,tertiary,0,0.058800,48.000000,40.799999,0.073501,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4775519 42.4378339, -76.4774779 42.4378293, -76.4770410 42.4378120, -76.4764030 42.4377930)",
4365,4365,0,1456,1826,-1,-1,15,unclassified,0,0.130603,30.000000,25.500000,0.261206,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5148030 42.4239100, -76.5149375 42.4239973, -76.5150589 42.4240762, -76.5152156 42.4241819, -76.5153668 42.4242611, -76.5155078 42.4242643, -76.5156294 42.4242671, -76.5164164 42.4242716, -76.5170362 42.4242754, -76.5171836 42.4242725)",
4366,4366,0,1826,1456,-1,-1,15,unclassified,0,0.130603,30.000000,25.500000,0.261206,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5171836 42.4242725, -76.5170362 42.4242754, -76.5164164 42.4242716, -76.5156294 42.4242671, -76.5155078 42.4242643, -76.5153668 42.4242611, -76.5152156 42.4241819, -76.5150589 42.4240762, -76.5149375 42.4239973, -76.5148030 42.4239100)",
4367,4367,0,1609,1246,-1,-1,5,tertiary,0,0.189037,72.000000,61.200001,0.157531,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4675192 42.4873291, -76.4675224 42.4874253, -76.4675240 42.4874730, -76.4675625 42.4881812, -76.4676141 42.4890587, -76.4676350 42.4894270, -76.4676580 42.4899140, -76.4676631 42.4900662)",
4368,4368,0,1246,1609,-1,-1,5,tertiary,0,0.189037,72.000000,61.200001,0.157531,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4676631 42.4900662, -76.4676580 42.4899140, -76.4676350 42.4894270, -76.4676141 42.4890587, -76.4675625 42.4881812, -76.4675240 42.4874730, -76.4675224 42.4874253, -76.4675192 42.4873291)",
4369,4369,0,1246,1827,-1,-1,5,tertiary,0,0.458689,72.000000,61.200001,0.382241,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4676631 42.4900662, -76.4677040 42.4905180, -76.4677300 42.4908260, -76.4677338 42.4909281, -76.4677456 42.4911817, -76.4677830 42.4920370, -76.4678350 42.4928030, -76.4678540 42.4930800, -76.4678423 42.4931304, -76.4678405 42.4932778, -76.4678390 42.4934000, -76.4678600 42.4936020, -76.4678840 42.4937420, -76.4679190 42.4938900, -76.4679770 42.4940780, -76.4680500 42.4942620, -76.4681100 42.4944050, -76.4681870 42.4945620, -76.4682430 42.4946650, -76.4683480 42.4948390, -76.4684630 42.4950040, -76.4685860 42.4951600, -76.4686770 42.4952670, -76.4689110 42.4955030, -76.4689730 42.4955670, -76.4697236 42.4963345)",
4370,4370,0,1827,1246,-1,-1,5,tertiary,0,0.458689,72.000000,61.200001,0.382241,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4697236 42.4963345, -76.4689730 42.4955670, -76.4689110 42.4955030, -76.4686770 42.4952670, -76.4685860 42.4951600, -76.4684630 42.4950040, -76.4683480 42.4948390, -76.4682430 42.4946650, -76.4681870 42.4945620, -76.4681100 42.4944050, -76.4680500 42.4942620, -76.4679770 42.4940780, -76.4679190 42.4938900, -76.4678840 42.4937420, -76.4678600 42.4936020, -76.4678390 42.4934000, -76.4678405 42.4932778, -76.4678423 42.4931304, -76.4678540 42.4930800, -76.4678350 42.4928030, -76.4677830 42.4920370, -76.4677456 42.4911817, -76.4677338 42.4909281, -76.4677300 42.4908260, -76.4677040 42.4905180, -76.4676631 42.4900662)",
4371,4371,0,1718,1828,-1,-1,6,residential,0,0.032958,30.000000,25.500000,0.065917,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4860173 42.4239331, -76.4865350 42.4236486)",
4372,4372,0,1828,1718,-1,-1,6,residential,0,0.032958,30.000000,25.500000,0.065917,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4865350 42.4236486, -76.4860173 42.4239331)",
4373,4373,0,1351,1245,-1,-1,5,tertiary,0,0.087707,40.000000,34.000000,0.131560,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5084340 42.4410230, -76.5083317 42.4410265, -76.5068407 42.4410778, -76.5067200 42.4410820)",
4374,4374,0,1245,1351,-1,-1,5,tertiary,0,0.087707,40.000000,34.000000,0.131560,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5067200 42.4410820, -76.5068407 42.4410778, -76.5083317 42.4410265, -76.5084340 42.4410230)",
4375,4375,0,1245,270,-1,-1,5,tertiary,0,0.025376,40.000000,34.000000,0.038064,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5067200 42.4410820, -76.5063337 42.4410937, -76.5062240 42.4410970)",
4376,4376,0,270,1245,-1,-1,5,tertiary,0,0.025376,40.000000,34.000000,0.038064,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5062240 42.4410970, -76.5063337 42.4410937, -76.5067200 42.4410820)",
4377,4377,0,270,189,-1,-1,5,tertiary,0,0.024904,40.000000,34.000000,0.037356,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5062240 42.4410970, -76.5061279 42.4410992, -76.5057370 42.4411080)",
4378,4378,0,189,270,-1,-1,5,tertiary,0,0.024904,40.000000,34.000000,0.037356,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5057370 42.4411080, -76.5061279 42.4410992, -76.5062240 42.4410970)",
4379,4379,0,189,777,-1,-1,5,tertiary,0,0.088048,40.000000,34.000000,0.132073,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5057370 42.4411080, -76.5046460 42.4411450, -76.5041274 42.4411590, -76.5040160 42.4411620)",
4380,4380,0,777,189,-1,-1,5,tertiary,0,0.088048,40.000000,34.000000,0.132073,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5040160 42.4411620, -76.5041274 42.4411590, -76.5046460 42.4411450, -76.5057370 42.4411080)",
4381,4381,0,777,1293,-1,-1,5,tertiary,0,0.112809,40.000000,34.000000,0.169214,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5040160 42.4411620, -76.5039133 42.4411653, -76.5019196 42.4412286, -76.5018110 42.4412320)",
4382,4382,0,1293,777,-1,-1,5,tertiary,0,0.112809,40.000000,34.000000,0.169214,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5018110 42.4412320, -76.5019196 42.4412286, -76.5039133 42.4411653, -76.5040160 42.4411620)",
4383,4383,0,1757,1430,-1,-1,5,tertiary,0,0.076489,40.000000,34.000000,0.114733,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5030735 42.4079647, -76.5032449 42.4079792, -76.5033871 42.4079991, -76.5034837 42.4080193, -76.5035991 42.4080513, -76.5037144 42.4080906, -76.5038181 42.4081367, -76.5039217 42.4081864, -76.5040622 42.4082712, -76.5043648 42.4084678)",
4384,4384,0,1430,1757,-1,-1,5,tertiary,0,0.076489,40.000000,34.000000,0.114733,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5043648 42.4084678, -76.5040622 42.4082712, -76.5039217 42.4081864, -76.5038181 42.4081367, -76.5037144 42.4080906, -76.5035991 42.4080513, -76.5034837 42.4080193, -76.5033871 42.4079991, -76.5032449 42.4079792, -76.5030735 42.4079647)",
4385,4385,0,1430,410,-1,-1,5,tertiary,0,0.184469,40.000000,34.000000,0.276703,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5043648 42.4084678, -76.5062920 42.4097430, -76.5066920 42.4099230, -76.5072200 42.4100510)",
4386,4386,0,410,1430,-1,-1,5,tertiary,0,0.184469,40.000000,34.000000,0.276703,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5072200 42.4100510, -76.5066920 42.4099230, -76.5062920 42.4097430, -76.5043648 42.4084678)",
4387,4387,0,690,1781,-1,-1,15,unclassified,0,0.005364,30.000000,25.500000,0.010727,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5033549 42.4484754, -76.5032920 42.4484986, -76.5032587 42.4485056)",
4388,4388,0,1781,690,-1,-1,15,unclassified,0,0.005364,30.000000,25.500000,0.010727,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5032587 42.4485056, -76.5032920 42.4484986, -76.5033549 42.4484754)",
4389,4389,0,779,1829,-1,-1,15,unclassified,0,0.077166,30.000000,25.500000,0.154332,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5041317 42.4433624, -76.5040164 42.4433689, -76.5026232 42.4434049)",
4390,4390,0,1829,779,-1,-1,15,unclassified,0,0.077166,30.000000,25.500000,0.154332,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5026232 42.4434049, -76.5040164 42.4433689, -76.5041317 42.4433624)",
4391,4391,0,1829,1538,-1,-1,15,unclassified,0,0.035861,30.000000,25.500000,0.071722,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5026232 42.4434049, -76.5020288 42.4434202, -76.5019220 42.4434230)",
4392,4392,0,1538,1829,-1,-1,15,unclassified,0,0.035861,30.000000,25.500000,0.071722,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5019220 42.4434230, -76.5020288 42.4434202, -76.5026232 42.4434049)",
4393,4393,0,388,1541,-1,-1,5,tertiary,0,0.004667,40.000000,34.000000,0.007001,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4911920 42.4291410, -76.4911471 42.4290821)",
4394,4394,0,1541,388,-1,-1,5,tertiary,0,0.004667,40.000000,34.000000,0.007001,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4911471 42.4290821, -76.4911920 42.4291410)",
4395,4395,0,1358,1359,-1,-1,5,tertiary,0,0.010578,40.000000,34.000000,0.015867,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4921358 42.4349600, -76.4920967 42.4348493, -76.4920831 42.4348118)",
4396,4396,0,1359,1358,-1,-1,5,tertiary,0,0.010578,40.000000,34.000000,0.015867,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4920831 42.4348118, -76.4920967 42.4348493, -76.4921358 42.4349600)",
4397,4397,0,1292,291,-1,-1,4,secondary,0,0.086321,48.000000,40.799999,0.107901,1600.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5141675 42.4441854, -76.5141815 42.4442621, -76.5141837 42.4444024, -76.5141777 42.4445102, -76.5140809 42.4449609, -76.5139699 42.4454225)",
4398,4398,0,291,1292,-1,-1,4,secondary,0,0.086321,48.000000,40.799999,0.107901,1600.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5139699 42.4454225, -76.5140809 42.4449609, -76.5141777 42.4445102, -76.5141837 42.4444024, -76.5141815 42.4442621, -76.5141675 42.4441854)",
4399,4399,0,1778,1779,-1,-1,6,residential,0,0.000883,30.000000,25.500000,0.001765,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4884738 42.4375338, -76.4884738 42.4375210)",
4400,4400,0,1779,1778,-1,-1,6,residential,0,0.000883,30.000000,25.500000,0.001765,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4884738 42.4375210, -76.4884738 42.4375338)",
4401,4401,0,1252,1249,-1,-1,15,unclassified,0,0.005289,30.000000,25.500000,0.010578,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4900216 42.4367419, -76.4900743 42.4368079)",
4402,4402,0,1285,1252,-1,-1,5,tertiary,0,0.003791,48.000000,40.799999,0.004739,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4899803 42.4366963, -76.4900216 42.4367419)",
4403,4403,0,1252,1285,-1,-1,5,tertiary,0,0.003791,48.000000,40.799999,0.004739,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4900216 42.4367419, -76.4899803 42.4366963)",
4404,4404,0,1582,116,-1,-1,15,unclassified,0,0.004388,30.000000,25.500000,0.008776,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5062977 42.4534246, -76.5063343 42.4534821)",
4405,4405,0,116,1582,-1,-1,15,unclassified,0,0.004388,30.000000,25.500000,0.008776,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5063343 42.4534821, -76.5062977 42.4534246)",
4406,4406,0,1042,1830,-1,-1,6,residential,0,0.002306,48.000000,40.799999,0.002882,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4381136 42.4567403, -76.4381510 42.4567590)",
4407,4407,0,1830,1042,-1,-1,6,residential,0,0.002306,48.000000,40.799999,0.002882,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4381510 42.4567590, -76.4381136 42.4567403)",
4408,4408,0,1831,1688,-1,-1,6,residential,0,0.021032,48.000000,40.799999,0.026290,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4386214 42.4569857, -76.4389680 42.4571500)",
4409,4409,0,1688,1831,-1,-1,6,residential,0,0.021032,48.000000,40.799999,0.026290,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4389680 42.4571500, -76.4386214 42.4569857)",
4410,4410,0,1684,1459,-1,-1,15,unclassified,0,0.018682,30.000000,25.500000,0.037365,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4655610 42.4384801, -76.4652597 42.4385520, -76.4652285 42.4385799)",
4411,4411,0,1459,1683,-1,-1,15,unclassified,0,0.019534,30.000000,25.500000,0.039068,800.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4652285 42.4385799, -76.4652685 42.4386042, -76.4653358 42.4386025, -76.4653679 42.4385985, -76.4655878 42.4385473)",
4412,4412,0,1686,175,-1,-1,5,tertiary,0,0.026370,40.000000,34.000000,0.039556,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4647302 42.4366825, -76.4647590 42.4365638, -76.4647698 42.4365392, -76.4647807 42.4365236, -76.4647974 42.4365065, -76.4648178 42.4364920, -76.4648403 42.4364813, -76.4648642 42.4364738, -76.4648918 42.4364684, -76.4650480 42.4364620)",
4413,4413,0,1798,1832,-1,-1,6,residential,0,0.062697,30.000000,25.500000,0.125395,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4834151 42.4627930, -76.4830338 42.4627914, -76.4821881 42.4627879)",
4414,4414,0,1832,1798,-1,-1,6,residential,0,0.062697,30.000000,25.500000,0.125395,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4821881 42.4627879, -76.4830338 42.4627914, -76.4834151 42.4627930)",
4415,4415,0,1833,783,-1,-1,6,residential,0,0.031840,30.000000,25.500000,0.063679,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4885006 42.4315248, -76.4885672 42.4315674, -76.4888810 42.4318882)",
4416,4416,0,783,1833,-1,-1,6,residential,0,0.031840,30.000000,25.500000,0.063679,1000.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.4888810 42.4318882, -76.4885672 42.4315674, -76.4885006 42.4315248)",
4417,4417,0,1561,838,-1,-1,5,tertiary,0,0.005948,40.000000,34.000000,0.008922,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5008553 42.4394863, -76.5007390 42.4394900)",
4418,4418,0,838,1561,-1,-1,5,tertiary,0,0.005948,40.000000,34.000000,0.008922,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5007390 42.4394900, -76.5008553 42.4394863)",
4419,4419,0,838,1613,-1,-1,5,tertiary,0,0.006302,40.000000,34.000000,0.009453,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5007390 42.4394900, -76.5006407 42.4394929, -76.5006158 42.4394932)",
4420,4420,0,1613,838,-1,-1,5,tertiary,0,0.006302,40.000000,34.000000,0.009453,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5006158 42.4394932, -76.5006407 42.4394929, -76.5007390 42.4394900)",
4421,4421,0,265,1560,-1,-1,5,tertiary,0,0.005158,40.000000,34.000000,0.007738,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5017210 42.4394590, -76.5016202 42.4394622)",
4422,4422,0,1560,265,-1,-1,5,tertiary,0,0.005158,40.000000,34.000000,0.007738,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5016202 42.4394622, -76.5017210 42.4394590)",
4423,4423,0,1834,265,-1,-1,5,tertiary,0,0.005886,40.000000,34.000000,0.008828,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5018361 42.4394555, -76.5017210 42.4394590)",
4424,4424,0,265,1834,-1,-1,5,tertiary,0,0.005886,40.000000,34.000000,0.008828,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5017210 42.4394590, -76.5018361 42.4394555)",
4425,4425,0,1835,1834,-1,-1,5,tertiary,0,0.101479,40.000000,34.000000,0.152219,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5038196 42.4393924, -76.5027074 42.4394278, -76.5018361 42.4394555)",
4426,4426,0,1834,1835,-1,-1,5,tertiary,0,0.101479,40.000000,34.000000,0.152219,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5018361 42.4394555, -76.5027074 42.4394278, -76.5038196 42.4393924)",
4427,4427,0,1836,775,-1,-1,5,tertiary,0,0.005761,40.000000,34.000000,0.008642,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5040386 42.4393857, -76.5039260 42.4393890)",
4428,4428,0,775,1836,-1,-1,5,tertiary,0,0.005761,40.000000,34.000000,0.008642,1200.000000,auto,1.000000,0.150000,4.000000,-1.000000,0.272877,4.000000,0.954946,1.141574,"LINESTRING (-76.5039260 42.4393890, -76.5040386 42.4393857)",
