o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,geometry
7,A7,14,B4,6.943151836780439,"LINESTRING (-76.432366675 42.52129703999999, -76.514192005 42.50514192)"
7,A7,15,B5,4.81853039267362,"LINESTRING (-76.432366675 42.52129703999999, -76.486916895 42.50514192)"
7,A7,16,B6,2.867884367512075,"LINESTRING (-76.432366675 42.52129703999999, -76.459641785 42.50514192)"
7,A7,17,B7,1.7963673822786994,"LINESTRING (-76.432366675 42.52129703999999, -76.432366675 42.50514192)"
7,A7,18,B8,2.867884367512075,"LINESTRING (-76.432366675 42.52129703999999, -76.405091565 42.50514192)"
7,A7,19,B9,4.81853039267362,"LINESTRING (-76.432366675 42.52129703999999, -76.377816455 42.50514192)"
7,A7,20,C0,16.05815523803088,"LINESTRING (-76.432366675 42.52129703999999, -76.62329244499999 42.4889868)"
7,A7,21,C1,13.887976179708025,"LINESTRING (-76.432366675 42.52129703999999, -76.596017335 42.4889868)"
7,A7,22,C2,11.742471180879154,"LINESTRING (-76.432366675 42.52129703999999, -76.568742225 42.4889868)"
7,A7,23,C3,9.638132420989288,"LINESTRING (-76.432366675 42.52129703999999, -76.541467115 42.4889868)"
7,A7,24,C4,7.60919104671468,"LINESTRING (-76.432366675 42.52129703999999, -76.514192005 42.4889868)"
7,A7,25,C5,5.7362190104377335,"LINESTRING (-76.432366675 42.52129703999999, -76.486916895 42.4889868)"
7,A7,26,C6,4.2316497488459115,"LINESTRING (-76.432366675 42.52129703999999, -76.45964178499999 42.4889868)"
7,A7,27,C7,3.5927347676491417,"LINESTRING (-76.432366675 42.52129703999999, -76.432366675 42.4889868)"
7,A7,28,C8,4.2316497488459115,"LINESTRING (-76.432366675 42.52129703999999, -76.40509156499999 42.4889868)"
7,A7,29,C9,5.7362190104377335,"LINESTRING (-76.432366675 42.52129703999999, -76.377816455 42.4889868)"
7,A7,30,D0,16.554827083534903,"LINESTRING (-76.432366675 42.52129703999999, -76.62329244499999 42.47283168)"
7,A7,31,D1,14.458805145566842,"LINESTRING (-76.432366675 42.52129703999999, -76.59601733500001 42.472831680000006)"
7,A7,32,D2,12.411792359076045,"LINESTRING (-76.432366675 42.52129703999999, -76.568742225 42.47283168)"
7,A7,33,D3,10.442649828715325,"LINESTRING (-76.432366675 42.52129703999999, -76.54146711499999 42.472831680000006)"
7,A7,34,D4,8.605003690801373,"LINESTRING (-76.432366675 42.52129703999999, -76.514192005 42.47283168)"
7,A7,35,D5,7.003145894059794,"LINESTRING (-76.432366675 42.52129703999999, -76.486916895 42.47283168)"
7,A7,36,D6,5.834623357030351,"LINESTRING (-76.432366675 42.52129703999999, -76.459641785 42.472831680000006)"
7,A7,37,D7,5.389102150004892,"LINESTRING (-76.432366675 42.52129703999999, -76.432366675 42.47283168)"
7,A7,38,D8,5.834623357030351,"LINESTRING (-76.432366675 42.52129703999999, -76.405091565 42.472831680000006)"
7,A7,39,D9,7.003145894059794,"LINESTRING (-76.432366675 42.52129703999999, -76.377816455 42.47283168)"
7,A7,40,E0,17.22539138784433,"LINESTRING (-76.432366675 42.52129703999999, -76.62329244499999 42.456676560000005)"
7,A7,41,E1,15.221434628063093,"LINESTRING (-76.432366675 42.52129703999999, -76.59601733500001 42.456676560000005)"
